"","TARGET_FLAG","TARGET_AMT","AGE","BLUEBOOK","CAR_AGE","CAR_TYPE","CAR_USE","CLM_FREQ","EDUCATION","HOME_VAL","HOMEKIDS","INCOME","JOB","KIDSDRIV","MSTATUS","MVR_PTS","OLDCLAIM","PARENT1","RED_CAR","REVOKED","SEX","TIF","TRAVTIME","URBANICITY","YOJ"
"2178","0",0,43,13380,9,"Minivan","Private","0","Bachelors",187532,"2",50308,"Clerical","0","Yes","0",0,"No","yes","No","M",11,21,"Urban",16
"2179","0",0,58,25560,14,"Minivan","Private","0","PhD",460349,"0",182598,"Doctor","0","Yes","0",0,"No","no","No","F",7,24,"Urban",10
"2180","0",0,50,18920,12,"Minivan","Commercial","0","High School",0,"0",727,"Student","0","No","4",0,"No","no","No","F",4,62,"Rural",12
"2181","0",0,39,10340,12,"Minivan","Private","0","High School",0,"3",49423,"Manager","0","No","0",0,"Yes","no","No","F",1,53,"Urban",11
"2182","0",0,40,6980,14,"Pickup","Private","0","Bachelors",171886,"1",75128,"Clerical","0","Yes","1",0,"No","no","No","M",6,50,"Urban",13
"2183","1",1941,37,16790,4.83,"Minivan","Commercial","2","High School",0,"2",48352.055,"Blue Collar","1","No","7",17919,"Yes","no","Yes","F",1,62,"Urban",13
"2184","0",0,52,16820,21,"SUV","Private","0","Masters",327629,"0",107636,"Professional","0","Yes","0",0,"No","no","No","F",1,68,"Rural",14
"2185","1",3501,46,8510,1,"Pickup","Commercial","0","No High School",0,"0",24139,"Clerical","0","No","4",0,"No","no","No","M",4,41,"Urban",12
"2186","0",0,34,6510,1,"SUV","Commercial","2","High School",0,"3",4362,"Student","0","No","2",7693,"Yes","no","No","F",4,43,"Urban",12
"2187","0",0,51,6600,15,"Pickup","Private","0","Bachelors",328686,"0",109916,"Professional","0","Yes","0",0,"No","no","No","M",6,31,"Urban",13
"2188","0",0,53,25350,10,"Minivan","Private","4","Masters",332538,"0",129978,"Manager","0","Yes","1",25777,"No","no","Yes","F",1,63,"Urban",15
"2189","0",0,47,12030,12,"SUV","Private","0","Masters",238850,"0",58273,"Lawyer","0","Yes","1",0,"No","no","No","F",6,33,"Rural",13
"2190","0",0,53,12770,5,"Minivan","Private","0","No High School",149217,"0",29429,"Clerical","0","Yes","3",0,"No","no","No","M",4,33,"Rural",9
"2191","0",0,42,22010,15,"Minivan","Private","0","Masters",188757,"0",45301,"Home Maker","0","Yes","3",0,"No","no","No","F",1,42,"Rural",11
"2192","0",0,36,11460,7,"SUV","Private","0","High School",173200,"1",32646,"Blue Collar","1","Yes","0",0,"No","no","Yes","F",4,18,"Urban",13
"2193","1",4056,39,15820,1,"Minivan","Commercial","0","High School",0,"0",36141,"Blue Collar","0","No","0",0,"No","no","No","M",1,27,"Urban",7
"2194","0",0,50,10350,22,"Minivan","Private","2","PhD",75386,"0",0,"Doctor","0","Yes","4",8023,"No","yes","No","M",6,23,"Urban",0
"2195","1",3846,47,11120,1,"Pickup","Commercial","2","High School",107023.220909091,"0",40363,"Blue Collar","0","No","2",30981,"No","yes","Yes","M",1,36,"Urban",12
"2196","0",0,44,27630,6,"Panel Truck","Commercial","0","Bachelors",306166,"0",115636,"Manager","0","Yes","0",0,"No","no","No","M",4,5,"Urban",12
"2197","1",6787,38,16800,9.7,"Minivan","Private","3","Bachelors",138681,"0",61749,"Professional","0","Yes","2",1191,"No","no","No","M",6,21,"Urban",15
"2198","1",4715,48,6080,9,"Pickup","Private","1","High School",161549,"0",45819,"Manager","0","Yes","4",25622,"No","no","Yes","M",6,27,"Urban",13
"2199","1",810,36,16780,1,"Minivan","Commercial","3","High School",0,"2",33274,"Blue Collar","1","No","7",3997,"Yes","no","Yes","F",6,46,"Urban",11
"2200","0",0,38,27970,15,"Minivan","Private","0","Masters",185558,"0",60439.6221428571,"Lawyer","0","Yes","0",0,"No","no","No","M",1,23,"Urban",10
"2201","1",3776,58,20410,8,"Minivan","Private","0","High School",171659,"0",27917,"Clerical","0","Yes","3",0,"No","yes","Yes","M",1,52,"Urban",9
"2202","0",0,61,13660,19,"SUV","Private","0","Masters",166632,"0",43251,"Lawyer","0","Yes","0",0,"No","no","No","M",1,19,"Urban",15
"2203","0",0,42,13910,10,"Sports Car","Private","0","PhD",0,"0",149897,"Manager","0","No","1",0,"No","no","No","F",6,34,"Urban",10
"2204","1",2597,39,19470,8,"SUV","Private","0","Bachelors",0,"1",0,"Student","0","No","2",0,"Yes","no","No","F",10,15,"Rural",0
"2205","0",0,46,11370,8,"Pickup","Private","0","High School",221964,"0",52703,"Professional","0","Yes","0",0,"No","no","No","M",10,6,"Urban",10
"2206","0",0,29,12710,5,"Minivan","Private","2","No High School",83783,"0",0,"Student","0","Yes","0",24718,"No","yes","No","M",3,55,"Urban",0.369999999999988
"2207","0",0,43,11260,11,"Sports Car","Private","2","Bachelors",221267,"2",54593,"Clerical","0","Yes","4",1449,"No","no","No","F",1,14,"Urban",14
"2208","0",0,42,23760,13,"Sports Car","Private","0","Masters",177222,"0",50484,"Lawyer","0","No","3",0,"No","no","No","F",1,24,"Urban",10
"2209","0",0,49,25290,1,"Pickup","Private","0","Bachelors",136311.725,"0",65786,"Blue Collar","0","No","1",0,"No","no","No","F",6,49,"Urban",14
"2210","0",0,52,17610,14.9643571428571,"Minivan","Private","0","Masters",172009,"0",36700,"Lawyer","0","Yes","3",0,"No","no","No","F",1,12,"Urban",11
"2211","0",0,55,18480,5,"Sports Car","Private","2","No High School",0,"0",50601,"Blue Collar","0","No","5",36661,"No","no","Yes","F",1,54,"Urban",12
"2212","0",0,44,5900,11,"Pickup","Private","0","Bachelors",231226.062,"0",71901,"Professional","0","Yes","2",0,"No","yes","No","M",1,60,"Urban",11
"2213","0",0,63,22480,15,"Minivan","Private","2","Masters",203946,"2",42928,"Professional","1","Yes","6",32671,"No","no","No","M",6,31,"Urban",17
"2214","0",0,45,24520,14.519880952381,"Panel Truck","Commercial","0","PhD",411363,"2",170924,"Manager","2","Yes","0",0,"No","yes","No","M",13,29,"Urban",8
"2215","0",0,36,8990,6,"SUV","Commercial","0","High School",173072,"0",32537,"Blue Collar","0","Yes","0",0,"No","no","No","F",6,37,"Urban",9
"2216","1",5453,49,23000,18,"Sports Car","Private","2","Masters",380183,"1",128329,"Lawyer","1","Yes","6",1448,"No","no","No","F",1,44,"Urban",12
"2217","1",3581,26,1720,1,"SUV","Private","0","High School",71148,"4",2226,"Home Maker","0","Yes","3",0,"No","no","No","F",1,51,"Urban",8.85
"2218","0",0,59,7400,11,"Pickup","Private","0","Bachelors",319369,"0",94973,"Manager","0","Yes","0",0,"No","yes","No","M",1,21,"Urban",7
"2219","1",2843,46,12850,21,"SUV","Private","3","Masters",209830,"0",51624,"Home Maker","0","Yes","4",5863,"No","no","No","F",1,39,"Urban",6
"2220","0",0,49,14380,9,"SUV","Private","0","Bachelors",223083,"0",47174,"Professional","0","Yes","0",0,"No","no","Yes","F",6,22,"Urban",8
"2221","0",0,35,15790,11,"SUV","Private","0","Bachelors",273153,"2",82478,"Manager","0","Yes","0",0,"No","no","No","F",1,35,"Urban",14
"2222","0",0,46,24220,5.51,"SUV","Private","4","High School",0,"0",49654,"Blue Collar","0","No","6",2088,"No","no","No","F",1,7,"Urban",12
"2223","0",0,42,7930,1,"Pickup","Commercial","0","High School",141995,"0",29346,"Clerical","0","Yes","0",0,"No","yes","No","M",6,36,"Rural",10
"2224","1",9117,27,3770,10,"Minivan","Private","3","High School",0,"1",27957,"Clerical","0","No","2",5581,"Yes","no","No","M",1,28,"Rural",11
"2225","0",0,40,15380,11,"Minivan","Private","2","Bachelors",338139,"1",113595,"Professional","1","No","1",1935,"Yes","yes","No","M",4,35,"Urban",9
"2226","0",0,49,17380,12,"Minivan","Private","0","Bachelors",237445,"0",93885,"Blue Collar","0","Yes","1",0,"No","no","No","F",1,26,"Urban",13
"2227","0",0,34,7560,6,"Pickup","Private","0","High School",0,"0",7581,"Student","0","Yes","4",0,"No","yes","No","M",7,50,"Urban",10.6225
"2228","0",0,39,14690,9,"Minivan","Private","0","Masters",250484,"1",92882,"Lawyer","1","Yes","0",0,"No","no","No","M",9,33,"Rural",10
"2229","0",0,59,19610,8.86147727272727,"Van","Private","0","Bachelors",329256,"0",122116,"Professional","0","Yes","1",0,"No","yes","No","M",11,42,"Rural",11
"2230","0",0,48,38550,11,"Panel Truck","Commercial","3","PhD",0,"0",252222,"Manager","0","No","0",6194,"No","no","No","F",1,44,"Urban",11
"2231","0",0,43,26410,14,"Panel Truck","Commercial","0","Masters",471638,"0",172327.46,"Manager","0","No","0",0,"No","yes","No","M",9,37,"Urban",9
"2232","1",1379,45,9580,1,"Pickup","Commercial","1","No High School",119469.89,"0",16082,"Clerical","0","Yes","0",4253,"No","yes","No","M",4,38,"Urban",12
"2233","0",0,52,18360,14.8783333333333,"Pickup","Commercial","1","Masters",327211,"0",116612,"Professional","0","Yes","4",11754,"No","no","No","F",1,57,"Urban",12
"2234","0",0,49,23790,5,"Sports Car","Commercial","1","High School",193571,"0",40599,"Blue Collar","0","Yes","6",4397,"No","no","No","F",3,39,"Urban",15
"2235","0",0,49,6400,10,"Pickup","Private","0","Masters",0,"0",62881,"Manager","0","No","2",0,"No","yes","No","M",9,36,"Urban",11
"2236","0",0,57,7200,1,"SUV","Private","0","High School",207148,"0",57298,"Clerical","0","Yes","0",0,"No","no","Yes","F",4,66,"Rural",14
"2237","0",0,39,25460,21,"Panel Truck","Commercial","2","Masters",158683,"3",48741,"Manager","0","Yes","1",1814,"No","no","No","M",1,31,"Urban",15
"2238","0",0,32,5790,10,"Sports Car","Private","0","PhD",256646,"1",68288,"Manager","0","Yes","0",0,"No","no","No","F",1,25,"Urban",5
"2239","0",0,45,9590,1,"Sports Car","Commercial","0","High School",129556,"0",20850,"Clerical","0","Yes","0",0,"No","no","No","F",7,48,"Rural",12
"2240","1",5525,41,25700,1,"Minivan","Private","0","No High School",134865,"0",21589,"Clerical","0","No","1",0,"No","no","No","F",4,55,"Urban",11
"2241","0",0,47,8680,9,"Minivan","Private","0","PhD",215672.377166667,"0",71775,"Home Maker","0","Yes","0",0,"No","no","No","F",4,38,"Urban",15
"2242","0",0,36,16480,14,"SUV","Private","0","Masters",243072,"0",79192.52,"Professional","0","Yes","0",0,"No","no","No","F",1,5,"Rural",7
"2243","0",0,33,16320,1,"Van","Commercial","0","High School",161986,"1",42225,"Blue Collar","0","No","3",0,"Yes","yes","No","F",6,42,"Urban",10
"2244","1",5745,41,9350,10,"Minivan","Private","1","Bachelors",201623.406666667,"0",60314,"Blue Collar","0","Yes","2",4265,"No","yes","No","M",1,9,"Urban",8
"2245","0",0,42,37120,10,"Pickup","Private","0","High School",0,"2",80054,"Professional","0","No","0",0,"Yes","no","No","F",1,5,"Rural",11
"2246","0",0,39,20570,1,"Van","Commercial","0","High School",152551,"2",24177,"Clerical","0","Yes","0",0,"No","no","No","M",9,47,"Rural",10
"2247","0",0,33,13900,8,"Minivan","Private","0","High School",144045,"3",21990,"Clerical","0","No","3",0,"Yes","yes","No","M",3,24,"Urban",13
"2248","0",0,37,12510,9,"SUV","Commercial","0","High School",216280,"2",63770,"Blue Collar","0","Yes","0",0,"No","no","No","F",1,12,"Rural",14
"2249","0",0,37,6480,7,"SUV","Private","1","High School",86075,"3",6857,"Home Maker","3","No","0",4503,"Yes","no","No","F",4,35,"Rural",9
"2250","0",0,53,12810,12,"SUV","Private","0","Masters",0,"0",76129,"Professional","0","No","1",0,"No","no","No","F",7,6,"Urban",13
"2251","0",0,43,12930,1,"Minivan","Private","1","High School",125466,"2",25643,"Blue Collar","2","Yes","5",4094,"No","no","No","M",4,30,"Urban",13
"2252","0",0,39,11620,1,"SUV","Private","0","High School",0,"3",11585,"Student","0","Yes","0",0,"No","no","No","F",13,54,"Rural",13
"2253","0",0,44,8500,1,"Pickup","Commercial","0","No High School",87994,"0",26011,"Clerical","0","Yes","1",0,"No","yes","No","M",1,11,"Urban",12
"2254","0",0,62,12820,6,"Sports Car","Private","0","No High School",0,"0",0,"Student","0","Yes","0",0,"No","no","No","F",10,39,"Rural",0.229999999999985
"2255","0",0,40,5500,1,"Pickup","Private","0","Masters",424491,"0",159373,"Manager","0","Yes","2",0,"No","yes","Yes","M",6,24,"Urban",11
"2256","0",0,48,18370,17,"Pickup","Private","0","PhD",353367,"0",114948,"Manager","0","Yes","0",0,"No","no","No","F",17,5,"Urban",13
"2257","0",0,32,15680,11,"Minivan","Private","0","Masters",0,"1",84861.2793333333,"Professional","0","No","1",0,"Yes","yes","No","M",4,22,"Urban",11
"2258","1",3161,33,9710,13,"Pickup","Commercial","0","High School",0,"4",37793,"Blue Collar","0","No","2",0,"Yes","yes","No","M",10,21,"Urban",15
"2259","1",5013,36,8530,1,"Pickup","Commercial","2","No High School",156793,"0",34329,"Blue Collar","0","Yes","2",743,"No","yes","No","M",9,56,"Urban",11
"2260","0",0,49,6550,6,"SUV","Private","0","No High School",0,"0",1545,"Student","0","No","0",0,"No","no","No","F",6,54,"Rural",11
"2261","1",2519,39,7410,11,"Pickup","Private","0","Bachelors",189197,"0",33570,"Clerical","0","No","4",0,"No","no","Yes","M",1,44,"Rural",12
"2262","1",5149.5382344,37,22160,16,"Pickup","Private","0","Masters",79152.2066666667,"2",95102,"Professional","1","No","7",0,"Yes","no","No","F",1,32,"Urban",8
"2263","0",0,51,11390,10,"Pickup","Private","0","Bachelors",209337,"0",47936,"Clerical","0","Yes","0",0,"No","no","No","M",10,41,"Rural",14
"2264","0",0,59,30660,9,"SUV","Commercial","0","High School",173745,"0",43118,"Blue Collar","0","Yes","0",0,"No","no","No","F",6,22,"Rural",15
"2265","0",0,42,16250,14,"SUV","Private","2","Masters",0,"1",74412,"Manager","1","No","4",5936,"Yes","no","No","F",7,26,"Urban",10
"2266","0",0,51,21390,11,"Pickup","Commercial","2","Bachelors",235901,"0",73124.34,"Professional","0","Yes","6",1744,"No","no","No","F",6,45,"Urban",6
"2267","0",0,31,6410,1,"Pickup","Commercial","0","High School",0,"1",44120,"Professional","0","No","0",0,"Yes","no","No","M",1,12,"Urban",13
"2268","1",10106.49119,54,20400,17,"SUV","Private","0","Masters",0,"0",40862,"Home Maker","0","No","0",0,"No","no","No","F",7,48,"Urban",14
"2269","0",0,51,23520,3.948,"Panel Truck","Commercial","0","High School",170380,"0",36882.7183333333,"Clerical","0","Yes","2",0,"No","no","No","M",11,51,"Rural",16
"2270","1",5061,57,10060,11.33,"SUV","Private","3","Masters",191973,"0",28629,"Lawyer","0","Yes","8",4478,"No","no","No","F",6,59,"Urban",14
"2271","0",0,44,12750,6,"Minivan","Private","0","High School",0,"2",27607,"Clerical","0","No","2",0,"Yes","no","No","F",14,48,"Rural",10
"2272","1",3207,40,14340,7,"SUV","Private","2","High School",149910,"2",50401,"Clerical","0","No","4",7986,"Yes","no","No","F",10,5,"Urban",14
"2273","0",0,16,12940,7,"Minivan","Private","0","No High School",0,"1",0,"Home Maker","0","No","1",0,"Yes","yes","No","F",1,54,"Urban",0
"2274","1",2489,52,16940,17,"Minivan","Private","0","Masters",0,"0",84438,"Manager","0","No","1",0,"No","no","No","F",1,65,"Urban",11
"2275","0",0,36,6470,13.3016666666667,"Pickup","Private","0","Masters",253132,"3",49703,"Lawyer","0","No","0",0,"Yes","yes","No","M",17,37,"Urban",11
"2276","0",0,37,16170,10,"Minivan","Private","0","Bachelors",167093,"0",48252,"Manager","0","Yes","0",0,"No","yes","Yes","M",1,36,"Urban",12
"2277","0",0,39,5400,9,"SUV","Private","0","High School",166481,"0",35366,"Clerical","0","Yes","0",0,"No","no","No","F",4,30,"Rural",9
"2278","0",0,61,42770,12,"Sports Car","Private","0","PhD",0,"0",201627,"Doctor","0","No","0",0,"No","no","No","F",6,26,"Urban",17
"2279","0",0,46,28440,12,"Panel Truck","Commercial","0","Masters",111492,"0",12603,"Manager","0","Yes","0",0,"No","no","No","M",10,27,"Urban",12
"2280","1",2736.8872816,40,5500,20,"Pickup","Commercial","2","Masters",324844,"0",130381,"Manager","0","Yes","4",7756,"No","yes","No","M",3,20,"Urban",12
"2281","0",0,51,22010,14,"Van","Commercial","0","Bachelors",213744,"0",58874,"Professional","0","Yes","0",0,"No","no","No","M",7,41,"Rural",13
"2282","0",0,43,36960,11,"Sports Car","Private","2","Bachelors",355673,"2",118983,"Professional","0","Yes","4",50347,"No","no","Yes","F",1,29,"Urban",13
"2283","0",0,34,24360,12,"Minivan","Private","0","Masters",277568,"3",102480,"Professional","0","Yes","1",0,"No","no","No","M",6,30,"Urban",13.1933333333333
"2284","0",0,50,7590,14,"Sports Car","Private","1","PhD",244784,"0",60895,"Professional","0","No","6",2005,"No","no","No","F",7,17,"Urban",11
"2285","0",0,49,25890,9,"Panel Truck","Commercial","0","Bachelors",255755,"0",58904,"Professional","0","No","2",0,"No","yes","No","M",1,39,"Urban",15
"2286","0",0,43,23250,9,"Minivan","Private","0","PhD",431948.736119048,"0",174555,"Doctor","0","Yes","0",0,"No","no","No","F",10,13,"Urban",10
"2287","1",5387,41,5600,11,"SUV","Private","3","Bachelors",83235,"0",0,"Home Maker","0","Yes","5",5020,"No","no","No","F",1,40,"Urban",0
"2288","0",0,35,6690,6,"SUV","Private","3","High School",0,"3",16920,"Student","0","Yes","5",45332,"No","no","No","F",6,33,"Urban",12
"2289","0",0,46,1500,1,"Sports Car","Private","0","Bachelors",249873,"0",87380,"Professional","0","No","0",0,"No","no","No","F",6,56,"Rural",12
"2290","0",0,36,28170,10,"Sports Car","Private","0","Bachelors",0,"2",57148,"Clerical","0","No","2",0,"Yes","no","No","F",6,57,"Urban",9
"2291","0",0,51,16640,15,"Van","Private","0","Masters",266370,"0",60776,"Lawyer","0","Yes","0",0,"No","yes","No","M",11,25,"Urban",13
"2292","0",0,50,11860,8,"Pickup","Private","1","No High School",225043,"0",53567,"Blue Collar","0","Yes","0",4098,"No","no","No","M",6,15,"Urban",11
"2293","1",6855,55,8740,5,"Minivan","Private","1","No High School",86562,"0",17049,"Clerical","0","Yes","4",7153,"No","yes","No","M",10,28,"Urban",14
"2294","0",0,29,25870,10,"SUV","Private","0","PhD",195672.775333333,"0",170162,"Manager","0","No","2",0,"No","no","No","F",6,5,"Urban",13
"2295","0",0,36,24480,1,"Sports Car","Private","0","No High School",125216,"2",15358,"Clerical","1","Yes","1",0,"No","no","No","F",6,16,"Urban",12
"2296","0",0,47,26140,1,"SUV","Commercial","0","High School",0,"0",61365,"Blue Collar","0","No","3",0,"No","no","No","F",9,6,"Urban",9
"2297","0",0,52,15730,1,"Minivan","Private","0","Bachelors",313721,"0",90250,"Manager","0","No","0",0,"No","no","No","M",1,44,"Urban",13
"2298","0",0,46,12720,3,"SUV","Private","0","Bachelors",89590,"0",2633,"Home Maker","0","Yes","0",0,"No","no","No","F",4,45,"Urban",7
"2299","0",0,45,8820,8,"SUV","Private","2","Bachelors",297459.295,"1",118731,"Professional","1","Yes","8",25752,"No","no","No","F",4,60,"Rural",14
"2300","0",0,57,14250,13,"Minivan","Private","0","Bachelors",275532,"0",70532,"Professional","0","Yes","0",0,"No","no","No","M",1,33,"Urban",16
"2301","1",4314,63,20840,17,"SUV","Private","0","Masters",259648,"0",73121,"Lawyer","0","Yes","0",0,"No","no","Yes","M",13,14,"Urban",19
"2302","1",5727,42,5800,9,"Sports Car","Private","1","No High School",51401,"0",10315.65,"Home Maker","0","Yes","1",8834,"No","no","No","F",7,41,"Urban",10
"2303","0",0,66,14200,10,"Sports Car","Private","2","Masters",285421,"0",78187,"Lawyer","0","Yes","0",3834,"No","no","No","F",4,45,"Urban",13
"2304","0",0,54,12620,8,"Minivan","Private","0","Bachelors",282708,"0",92261,"Professional","0","Yes","1",0,"No","yes","No","M",1,55,"Urban",15
"2305","1",531,52,18070,9,"Van","Commercial","0","High School",191400,"0",47042,"Blue Collar","0","No","3",0,"No","yes","Yes","M",6,15,"Urban",15
"2306","0",0,47,18930,1,"Van","Commercial","3","High School",206961,"0",68244,"Blue Collar","0","Yes","0",1928,"No","no","No","M",13,19,"Urban",10
"2307","1",23805.367236,42,25830,10,"Sports Car","Private","2","Bachelors",0,"2",88995,"Blue Collar","0","No","2",31687,"Yes","no","Yes","F",1,45,"Urban",13
"2308","0",0,50,17590,5,"Van","Private","2","High School",0,"0",72745,"Manager","0","No","6",6186,"No","no","No","M",1,47,"Urban",6
"2309","0",0,40,17580,10,"SUV","Private","0","High School",212157,"0",72242,"Professional","0","Yes","0",0,"No","no","Yes","F",1,14,"Urban",13
"2310","1",2360,43,1500,15,"SUV","Private","0","PhD",338327,"1",119341,"Lawyer","1","No","1",0,"Yes","no","No","F",1,35,"Urban",10
"2311","0",0,40,28270,10,"Van","Commercial","0","High School",232559,"1",79991,"Blue Collar","0","Yes","0",0,"No","no","No","F",10,29,"Urban",15
"2312","1",6480,37,29330,1,"Panel Truck","Commercial","2","High School",90224,"0",0,"Student","0","Yes","1",9512,"No","yes","No","M",1,29,"Urban",0
"2313","0",0,49,20140,13,"Van","Private","0","Masters",385020,"0",137420,"Professional","0","Yes","0",0,"No","yes","No","M",13,73,"Urban",12
"2314","0",0,44,13250,11,"Minivan","Private","0","Bachelors",240210,"0",73528,"Manager","0","Yes","0",0,"No","no","Yes","M",4,43,"Urban",13
